title,prize,amount,year,link,genre,film_length,animation,film_stage,latin,torrent_search,youtube_search
Catnip: Egress to Oblivion,"Short Film Audience Award, Presented by YouTube",1,2013,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Catnip:%20Egress%20to%20Oblivion%202013,https://www.youtube.com/results?search_query=Catnip:+Egress+to+Oblivion+2013
Whiplash,Grand Jury Prize: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/Whiplash_(2014_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Whiplash%202014,https://www.youtube.com/results?search_query=Whiplash+2014
Fishing Without Nets,Directing Award: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/Fishing_Without_Nets_(2014_film),dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=Fishing%20Without%20Nets%202014,https://www.youtube.com/results?search_query=Fishing+Without+Nets+2014
Low Down,Cinematography Award: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/Low_Down,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Low%20Down%202014,https://www.youtube.com/results?search_query=Low+Down+2014
The Skeleton Twins,Waldo Salt Screenwriting Award,1,2014,https://en.m.wikipedia.org//wiki/The_Skeleton_Twins,,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=The%20Skeleton%20Twins%202014,https://www.youtube.com/results?search_query=The+Skeleton+Twins+2014
Dear White People,Special Jury Prize for Breakthrough Talent: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/Dear_White_People,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Dear%20White%20People%202014,https://www.youtube.com/results?search_query=Dear+White+People+2014
"Kumiko, the Treasure Hunter",Special Jury Prize for Musical Score: Dramatic,1,2014,"https://en.m.wikipedia.org//wiki/Kumiko,_the_Treasure_Hunter",dramatic,,,,,"https://rutracker.org/forum/tracker.php?nm=Kumiko,%20the%20Treasure%20Hunter%202014","https://www.youtube.com/results?search_query=Kumiko,+the+Treasure+Hunter+2014"
Rich Hill,Grand Jury Prize: Documentary,1,2014,https://en.m.wikipedia.org//wiki/Rich_Hill_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Rich%20Hill%202014,https://www.youtube.com/results?search_query=Rich+Hill+2014
The Case Against 8,Directing Award: Documentary,1,2014,https://en.m.wikipedia.org//wiki/The_Case_Against_8,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Case%20Against%208%202014,https://www.youtube.com/results?search_query=The+Case+Against+8+2014
E-Team,Cinematography Award: Documentary,1,2014,https://en.m.wikipedia.org//wiki/E-Team,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=E-Team%202014,https://www.youtube.com/results?search_query=E-Team+2014
Watchers of the Sky,Editing Award: Documentary,1,2014,https://en.m.wikipedia.org//wiki/Watchers_of_the_Sky,documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=Watchers%20of%20the%20Sky%202014,https://www.youtube.com/results?search_query=Watchers+of+the+Sky+2014
The Overnighters,Special Jury Prize for Intuitive Filmmaking: Documentary,1,2014,https://en.m.wikipedia.org//wiki/The_Overnighters,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Overnighters%202014,https://www.youtube.com/results?search_query=The+Overnighters+2014
Watchers of the Sky,Special Jury Prize for Use of Animation: Documentary,1,2014,https://en.m.wikipedia.org//wiki/Watchers_of_the_Sky,documentary,,animation,,,https://rutracker.org/forum/tracker.php?nm=Watchers%20of%20the%20Sky%202014,https://www.youtube.com/results?search_query=Watchers+of+the+Sky+2014
To Kill a Man,World Cinema Grand Jury Prize: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/To_Kill_a_Man,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=To%20Kill%20a%20Man%202014,https://www.youtube.com/results?search_query=To+Kill+a+Man+2014
52 Tuesdays,World Cinema Directing Award: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/52_Tuesdays,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=52%20Tuesdays%202014,https://www.youtube.com/results?search_query=52+Tuesdays+2014
Lilting,World Cinema Cinematography Award: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/Lilting_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Lilting%202014,https://www.youtube.com/results?search_query=Lilting+2014
Blind,World Cinema Screenwriting Award,1,2014,https://en.m.wikipedia.org//wiki/Blind_(2014_film),,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Blind%202014,https://www.youtube.com/results?search_query=Blind+2014
God Help the Girl,World Cinema Special Jury Prize: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/God_Help_the_Girl_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=God%20Help%20the%20Girl%202014,https://www.youtube.com/results?search_query=God+Help+the+Girl+2014
Return to Homs,World Cinema Grand Jury Prize: Documentary,1,2014,https://en.m.wikipedia.org//wiki/The_Return_to_Homs,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Return%20to%20Homs%202014,https://www.youtube.com/results?search_query=Return+to+Homs+2014
"20,000 Days on Earth",World Cinema Directing Award: Documentary,1,2014,"https://en.m.wikipedia.org//wiki/20,000_Days_on_Earth",documentary,,,directing,,"https://rutracker.org/forum/tracker.php?nm=20,000%20Days%20on%20Earth%202014","https://www.youtube.com/results?search_query=20,000+Days+on+Earth+2014"
Happiness,World Cinema Cinematography Award : Documentary,1,2014,https://en.m.wikipedia.org//wiki/Happiness_(2014_film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Happiness%202014,https://www.youtube.com/results?search_query=Happiness+2014
"20,000 Days on Earth",World Cinema Editing Award: Documentary,1,2014,"https://en.m.wikipedia.org//wiki/20,000_Days_on_Earth",documentary,,,editing,,"https://rutracker.org/forum/tracker.php?nm=20,000%20Days%20on%20Earth%202014","https://www.youtube.com/results?search_query=20,000+Days+on+Earth+2014"
We Come as Friends,World Cinema Special Jury Prize: Documentary,1,2014,https://en.m.wikipedia.org//wiki/We_Come_as_Friends,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=We%20Come%20as%20Friends%202014,https://www.youtube.com/results?search_query=We+Come+as+Friends+2014
Whiplash,Audience Award: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/Whiplash_(2014_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Whiplash%202014,https://www.youtube.com/results?search_query=Whiplash+2014
Alive Inside: A Story of Music and Memory,Audience Award: Documentary,1,2014,https://en.m.wikipedia.org//wiki/Alive_Inside:_A_Story_of_Music_and_Memory,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Alive%20Inside:%20A%20Story%20of%20Music%20and%20Memory%202014,https://www.youtube.com/results?search_query=Alive+Inside:+A+Story+of+Music+and+Memory+2014
Difret,World Cinema Audience Award: Dramatic,1,2014,https://en.m.wikipedia.org//wiki/Difret,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Difret%202014,https://www.youtube.com/results?search_query=Difret+2014
The Green Prince,World Cinema Audience Award: Documentary,1,2014,https://en.m.wikipedia.org//wiki/Mosab_Hassan_Yousef#Films,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Green%20Prince%202014,https://www.youtube.com/results?search_query=The+Green+Prince+2014
Imperial Dreams,Best of NEXT Audience Award,1,2014,https://en.m.wikipedia.org//wiki/Imperial_Dreams,,,,,,https://rutracker.org/forum/tracker.php?nm=Imperial%20Dreams%202014,https://www.youtube.com/results?search_query=Imperial+Dreams+2014
Chapel Perilous,Short Filmmaking Audience Award,1,2014,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Chapel%20Perilous%202014,https://www.youtube.com/results?search_query=Chapel+Perilous+2014
Of God and Dogs,Short Film Grand Jury Prize,1,2014,https://en.m.wikipedia.org//wiki/Of_God_and_Dogs,,short,,,,https://rutracker.org/forum/tracker.php?nm=Of%20God%20and%20Dogs%202014,https://www.youtube.com/results?search_query=Of+God+and+Dogs+2014
Yearbook,Short Film Jury Award: Animation,1,2014,,,short,animation,,,https://rutracker.org/forum/tracker.php?nm=Yearbook%202014,https://www.youtube.com/results?search_query=Yearbook+2014
The Cut,Short Film Jury Award: International,1,2014,,,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Cut%202014,https://www.youtube.com/results?search_query=The+Cut+2014
I Think This Is the Closest to How the Footage Looked,Short Film Jury Award: Non-Fiction,1,2014,,,short,,,,https://rutracker.org/forum/tracker.php?nm=I%20Think%20This%20Is%20the%20Closest%20to%20How%20the%20Footage%20Looked%202014,https://www.youtube.com/results?search_query=I+Think+This+Is+the+Closest+to+How+the+Footage+Looked+2014
Gregory Go Boom,Short Film Jury Award: U.S. Fiction,1,2014,https://en.m.wikipedia.org//wiki/Gregory_Go_Boom,,short,,,,https://rutracker.org/forum/tracker.php?nm=Gregory%20Go%20Boom%202014,https://www.youtube.com/results?search_query=Gregory+Go+Boom+2014
Rat Pack Rat,Special Jury Prize for Unique Vision: Short Filmmaking,1,2014,https://en.m.wikipedia.org//wiki/Rat_Pack_Rat,,short,,,,https://rutracker.org/forum/tracker.php?nm=Rat%20Pack%20Rat%202014,https://www.youtube.com/results?search_query=Rat+Pack+Rat+2014
Love. Love. Love.,Special Jury Prize for Non-Fiction: Short Filmmaking,1,2014,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Love.%20Love.%20Love.%202014,https://www.youtube.com/results?search_query=Love.+Love.+Love.+2014
I Origins,Alfred P. Sloan Prize,1,2014,https://en.m.wikipedia.org//wiki/I_Origins,,,,,,https://rutracker.org/forum/tracker.php?nm=I%20Origins%202014,https://www.youtube.com/results?search_query=I+Origins+2014
Me and Earl and the Dying Girl,Grand Jury Prize: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/Me_and_Earl_and_the_Dying_Girl_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Me%20and%20Earl%20and%20the%20Dying%20Girl%202015,https://www.youtube.com/results?search_query=Me+and+Earl+and+the+Dying+Girl+2015
The Witch,Directing Award: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/The_Witch_(2015_film),dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Witch%202015,https://www.youtube.com/results?search_query=The+Witch+2015
The Diary of a Teenage Girl,Cinematography Award: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/The_Diary_of_a_Teenage_Girl,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Diary%20of%20a%20Teenage%20Girl%202015,https://www.youtube.com/results?search_query=The+Diary+of+a+Teenage+Girl+2015
Dope,Editing Award: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/Dope_(2015_film),dramatic,,,editing,,https://rutracker.org/forum/tracker.php?nm=Dope%202015,https://www.youtube.com/results?search_query=Dope+2015
The Stanford Prison Experiment,Waldo Salt Screenwriting Award,1,2015,https://en.m.wikipedia.org//wiki/The_Stanford_Prison_Experiment_(film),,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=The%20Stanford%20Prison%20Experiment%202015,https://www.youtube.com/results?search_query=The+Stanford+Prison+Experiment+2015
Advantageous,Special Jury Prize for Collaborative Vision: Dramatic,1,2015,,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Advantageous%202015,https://www.youtube.com/results?search_query=Advantageous+2015
The Wolfpack,Grand Jury Prize: Documentary,1,2015,https://en.m.wikipedia.org//wiki/The_Wolfpack,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Wolfpack%202015,https://www.youtube.com/results?search_query=The+Wolfpack+2015
Cartel Land,Directing Award: Documentary,1,2015,,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Cartel%20Land%202015,https://www.youtube.com/results?search_query=Cartel+Land+2015
Cartel Land,Cinematography Award: Documentary,1,2015,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Cartel%20Land%202015,https://www.youtube.com/results?search_query=Cartel+Land+2015
(T)error,Special Jury Prize for Breakout First Feature: Documentary,1,2015,https://en.m.wikipedia.org//wiki/(T)ERROR,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=(T)error%202015,https://www.youtube.com/results?search_query=(T)error+2015
Western,Special Jury Prize for Verité Filmmaking: Documentary,1,2015,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Western%202015,https://www.youtube.com/results?search_query=Western+2015
3½ Minutes,Special Jury Prize for Social Impact: Documentary,1,2015,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=3½%20Minutes%202015,https://www.youtube.com/results?search_query=3½+Minutes+2015
Slow West,World Cinema Grand Jury Prize: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/Slow_West,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Slow%20West%202015,https://www.youtube.com/results?search_query=Slow+West+2015
The Summer of Sangailé,World Cinema Directing Award: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/The_Summer_of_Sangail%C3%A9,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Summer%20of%20Sangailé%202015,https://www.youtube.com/results?search_query=The+Summer+of+Sangailé+2015
Partisan,World Cinema Cinematography Award: Dramatic,1,2015,,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Partisan%202015,https://www.youtube.com/results?search_query=Partisan+2015
The Second Mother,World Cinema Special Jury Prize for Acting: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/The_Second_Mother_(2015_film),dramatic,,,acting,,https://rutracker.org/forum/tracker.php?nm=The%20Second%20Mother%202015,https://www.youtube.com/results?search_query=The+Second+Mother+2015
Glassland,World Cinema Special Jury Prize for Acting: Dramatic,1,2015,,dramatic,,,acting,,https://rutracker.org/forum/tracker.php?nm=Glassland%202015,https://www.youtube.com/results?search_query=Glassland+2015
The Russian Woodpecker,World Cinema Grand Jury Prize: Documentary,1,2015,https://en.m.wikipedia.org//wiki/The_Russian_Woodpecker,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Russian%20Woodpecker%202015,https://www.youtube.com/results?search_query=The+Russian+Woodpecker+2015
Dreamcatcher,World Cinema Directing Award: Documentary,1,2015,,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Dreamcatcher%202015,https://www.youtube.com/results?search_query=Dreamcatcher+2015
How to Change the World,World Cinema Editing Award: Documentary,1,2015,https://en.m.wikipedia.org//wiki/How_to_Change_the_World_(film),documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=How%20to%20Change%20the%20World%202015,https://www.youtube.com/results?search_query=How+to+Change+the+World+2015
Pervert Park,World Cinema Special Jury Prize for Impact: Documentary,1,2015,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Pervert%20Park%202015,https://www.youtube.com/results?search_query=Pervert+Park+2015
The Chinese Mayor,World Cinema Special Jury Prize for Unparalleled Access: Documentary,1,2015,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Chinese%20Mayor%202015,https://www.youtube.com/results?search_query=The+Chinese+Mayor+2015
Me and Earl and the Dying Girl,Audience Award: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/Me_and_Earl_and_the_Dying_Girl_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Me%20and%20Earl%20and%20the%20Dying%20Girl%202015,https://www.youtube.com/results?search_query=Me+and+Earl+and+the+Dying+Girl+2015
Meru,Audience Award: Documentary,1,2015,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Meru%202015,https://www.youtube.com/results?search_query=Meru+2015
Umrika,World Cinema Audience Award: Dramatic,1,2015,https://en.m.wikipedia.org//wiki/Umrika,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Umrika%202015,https://www.youtube.com/results?search_query=Umrika+2015
Dark Horse,World Cinema Audience Award: Documentary,1,2015,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Dark%20Horse%202015,https://www.youtube.com/results?search_query=Dark+Horse+2015
James White,Best of NEXT Audience Award,1,2015,,,,,,,https://rutracker.org/forum/tracker.php?nm=James%20White%202015,https://www.youtube.com/results?search_query=James+White+2015
World of Tomorrow,Short Film Grand Jury Prize,1,2015,https://en.m.wikipedia.org//wiki/World_of_Tomorrow_(film),,short,,,,https://rutracker.org/forum/tracker.php?nm=World%20of%20Tomorrow%202015,https://www.youtube.com/results?search_query=World+of+Tomorrow+2015
Storm hits jacket,Short Film Jury Award: Animation,1,2015,,,short,animation,,,https://rutracker.org/forum/tracker.php?nm=Storm%20hits%20jacket%202015,https://www.youtube.com/results?search_query=Storm+hits+jacket+2015
Oh Lucy!,Short Film Jury Award: International,1,2015,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Oh%20Lucy!%202015,https://www.youtube.com/results?search_query=Oh+Lucy!+2015
The Face of Ukraine: Casting Oksana Baiul,Short Film Jury Award: Non-Fiction,1,2015,,,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Face%20of%20Ukraine:%20Casting%20Oksana%20Baiul%202015,https://www.youtube.com/results?search_query=The+Face+of+Ukraine:+Casting+Oksana+Baiul+2015
SMILF,Short Film Jury Award: U.S. Fiction,1,2015,,,short,,,,https://rutracker.org/forum/tracker.php?nm=SMILF%202015,https://www.youtube.com/results?search_query=SMILF+2015
